timestamp,time-imu,time-gps,acc-x,acc_y,acc_z,acc_gx,acc_gy,acc_gz,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_velocity,action
1748346756326,1748346756323,1748346754822,-0.13642963784364626,0.18056132565006044,0.14109149548686464,-0.22020262403606636,-1.5196783720707656,-9.484381416365965,-2.9245060052251795,-9.125050483738258,2.0314472048413585,18.755755515806616,99.0342928339427,0.0,Halt
1748346756825,1748346756822,1748346754822,0.11058075953534494,0.07359136923474566,0.28658445793191595,-0.30127562591576024,-1.9354028496407465,-9.296520289150079,3.2512950880806897,2.756805008225366,-13.824379367552343,18.755755515806616,99.0342928339427,0.0,Halt
1748346757325,1748346757323,1748346754822,-0.14497165777534252,-0.03856707820406801,-0.09282983073929944,-1.5600771329754386,-1.0879849956494507,-9.687737828339733,-8.056101557292035,-9.65020941817731,22.55788619474418,18.755755515806616,99.0342928339427,0.0,Halt
1748346757825,1748346757823,1748346754822,0.9111320441816003,0.4241076847844074,-0.5196061550820867,-0.8828822327704725,-1.2667820669223988,-9.998844421364664,24.274404222129366,-0.6641556207166511,24.46108226032649,18.755755515806616,99.0342928339427,0.0,Halt
1748346758325,1748346758322,1748346754822,-0.638035048914974,0.9115590130669375,0.4834102605532607,-1.9961658289959032,-2.4342049646599593,-8.630503324948052,18.86849008230936,30.75865923037543,63.047910919784655,18.755755515806616,99.0342928339427,0.0,Halt
1748346758825,1748346758822,1748346754822,-0.21576457731754825,0.17613406869754192,-0.004235484580794964,-1.4393542077901709,-3.081801637259473,-9.172251344568032,1.3993700482784557,5.15208020983312,12.486887181493167,18.755755515806616,99.0342928339427,0.0,Halt
1748346759325,1748346759323,1748346754822,-0.10376594790540637,0.13313949290742474,0.15499217498242857,-1.2694905562606082,-2.959517758240899,-9.07669768079092,-5.679337606410003,1.105778217680342,5.30105804240275,18.755755515806616,99.0342928339427,0.0,Halt
1748346759826,1748346759806,1748346754822,0.09276152263784719,0.08357584176513139,-0.0031996929800716,-0.9568034932263709,-2.26508514352171,-9.46466089570348,-6.245010280353029,5.2456260723417545,-0.23806132328215232,18.755755515806616,99.0342928339427,0.0,Halt
1748346760325,1748346760322,1748346754822,-0.03643952592364963,0.10149056870348509,0.06312815667515799,-0.6533370318833498,-2.274414434400657,-9.430905055662027,3.0247257396523746,3.403693136815726,2.6521617412297083,18.755755515806616,99.0342928339427,0.0,Halt
1748346760826,1748346760824,1748346754822,-0.009553295465366292,0.06735466680226225,0.15719591992686194,-0.5664431135223992,-2.4246131406777844,-9.311110033452906,0.3681126611196964,0.334997161275636,0.12408986309575522,18.755755515806616,99.0342928339427,0.0,Halt
1748346761326,1748346761323,1748346760830,-0.048228439589298025,0.069667293561697,0.05064525615781546,-0.5347797819537856,-2.330615727463836,-9.445090536455213,-2.041538400264614,1.0726160408748882,0.19879724749461256,18.7557553382465,99.03429273472425,0.0,Halt
1748346761826,1748346761823,1748346760830,0.01207489976014942,0.03549239320849381,0.0965930606013536,-0.42125470772383733,-2.3116516648893795,-9.415108168065945,-0.4214846868836687,0.9267534753726512,1.0840387600857262,18.7557553382465,99.03429273472425,0.0,Halt
1748346762326,1748346762323,1748346760830,-0.04906136988680809,0.12307406493514778,0.16078825507243474,-0.49290118875075145,-2.3947603754045073,-9.305747960865995,3.9959248086833967,-2.3667916172277,-0.6113924120463453,18.7557553382465,99.03429273472425,0.0,Halt
1748346762826,1748346762823,1748346760830,0.009115532409132761,0.0960418369753162,0.026770771318574756,-0.576079775204528,-2.488184197288106,-9.41491860761712,-1.710664359610019,0.63286850203777,-1.1532331347288136,18.7557553382465,99.03429273472425,0.0,Halt
1748346763327,1748346763322,1748346760830,-0.020989887579946468,0.05647911584595839,0.07017976338644821,-0.5266245288956165,-2.5104551437433056,-9.380975752712091,1.1208315312816164,-0.3223308253665084,-1.0289882357882165,18.7557553382465,99.03429273472425,0.0,Halt
1748346763827,1748346763823,1748346760830,-0.028147291142692172,0.09242231181984145,0.10525820793469748,-0.5424013324295606,-2.512230911502143,-9.335116873532037,0.29357663965264413,-0.03518186151965675,-0.6292273575397053,18.7557553382465,99.03429273472425,0.0,Halt
